farm_id,primary,alt_with_29oct,spread
56,57.85,56.95,0.8999999999999986
57,48.49,47.7,0.7899999999999991
58,69.04,68.92,0.12000000000000455
59,50.36,49.39,0.9699999999999989
60,55.98,57.89,1.9100000000000037
61,26.93,29.05,2.120000000000001
62,32.72,30.25,2.469999999999999
63,66.0,65.81,0.18999999999999773
64,31.75,32.69,0.9399999999999977
65,65.67,67.49,1.8199999999999932
66,62.46,64.74,2.279999999999994
67,77.35,75.63,1.7199999999999989
68,33.79,36.51,2.719999999999999
69,83.58,81.71,1.8700000000000045
70,46.93,46.19,0.740000000000002
71,77.94,79.81,1.8700000000000045
72,50.77,48.15,2.6200000000000045
73,23.49,24.46,0.9700000000000024
74,76.68,74.51,2.1700000000000017
75,24.69,26.31,1.6199999999999974
76,24.92,26.4,1.4799999999999969
77,18.8,18.74,0.060000000000002274
78,57.95,61.21,3.259999999999998
79,51.8,53.73,1.9299999999999997
80,48.29,49.89,1.6000000000000014
81,67.66,64.51,3.1499999999999915
82,36.76,35.77,0.9899999999999949
83,18.66,19.64,0.9800000000000004
84,59.27,57.84,1.4299999999999997
85,84.85,82.54,2.309999999999988
86,85.62,83.18,2.4399999999999977
87,51.26,49.61,1.6499999999999986
88,55.66,55.97,0.3100000000000023
89,49.21,50.11,0.8999999999999986
90,45.55,44.66,0.8900000000000006
91,44.51,43.75,0.759999999999998
92,41.78,42.09,0.3100000000000023
93,44.29,43.44,0.8500000000000014
94,46.97,46.91,0.060000000000002274
95,71.32,69.99,1.3299999999999983
96,63.2,60.15,3.0500000000000043
97,37.92,36.62,1.3000000000000043
98,71.95,68.12,3.8299999999999983
99,68.28,64.87,3.4099999999999966
100,59.05,56.69,2.3599999999999994
101,53.56,50.91,2.6500000000000057
102,50.46,48.25,2.210000000000001
103,97.67,96.48,1.1899999999999977
104,67.24,64.12,3.1199999999999903
105,92.78,91.04,1.7399999999999949
106,87.04,84.69,2.3500000000000085
107,26.76,27.74,0.9799999999999969
108,85.58,83.61,1.9699999999999989
109,18.68,19.45,0.7699999999999996
110,81.36,79.25,2.1099999999999994
111,49.19,47.0,2.1899999999999977
112,61.59,60.11,1.480000000000004
113,45.04,46.09,1.0500000000000043
114,14.56,13.63,0.9299999999999997
115,42.21,42.41,0.19999999999999574
116,50.43,48.92,1.509999999999998
117,74.18,72.53,1.6500000000000057
118,57.62,57.67,0.05000000000000426
119,78.38,76.29,2.089999999999989
120,75.67,75.54,0.12999999999999545
121,76.25,74.19,2.0600000000000023
122,66.78,63.6,3.1799999999999997
123,43.38,44.06,0.6799999999999997
124,20.97,18.65,2.3200000000000003
125,55.44,54.36,1.0799999999999983
126,28.14,28.17,0.030000000000001137
127,61.38,56.78,4.600000000000001
128,85.07,81.95,3.1199999999999903
129,69.59,63.9,5.690000000000005
130,45.03,45.47,0.4399999999999977
131,68.54,64.02,4.52000000000001
132,55.98,51.02,4.959999999999994
133,71.16,68.07,3.0900000000000034
134,38.88,36.99,1.8900000000000006
135,15.84,16.9,1.0599999999999987
136,60.99,59.57,1.4200000000000017
137,92.1,90.21,1.8900000000000006
138,95.16,93.65,1.509999999999991
139,49.88,46.66,3.220000000000006
140,30.53,31.01,0.4800000000000004
141,57.86,54.88,2.979999999999997
142,73.9,68.55,5.3500000000000085
143,44.33,46.65,2.3200000000000003
144,76.78,72.11,4.670000000000002
145,76.2,71.83,4.3700000000000045
146,29.91,30.75,0.8399999999999999
147,77.97,75.72,2.25
148,37.32,36.7,0.6199999999999974
149,38.6,39.64,1.0399999999999991
150,30.87,31.35,0.4800000000000004
151,79.81,77.7,2.1099999999999994
152,56.4,53.33,3.0700000000000003
153,52.02,51.51,0.5100000000000051
154,94.26,92.44,1.8200000000000074
155,43.26,38.57,4.689999999999998
156,72.02,69.72,2.299999999999997
157,54.8,49.41,5.390000000000001
158,33.23,32.83,0.3999999999999986
159,41.27,41.25,0.020000000000003126
160,9.78,10.42,0.6400000000000006
161,27.45,28.56,1.1099999999999994
162,49.07,49.9,0.8299999999999983
163,86.85,84.7,2.1499999999999915
164,25.91,25.16,0.75
165,58.48,54.94,3.539999999999999
166,59.19,56.76,2.4299999999999997
167,38.79,37.05,1.740000000000002
168,56.69,52.57,4.119999999999997
169,75.17,72.69,2.480000000000004
170,31.94,31.63,0.3100000000000023
171,26.49,26.53,0.0400000000000027
172,92.92,89.7,3.219999999999999
173,71.2,69.21,1.990000000000009
174,38.39,37.99,0.3999999999999986
175,48.08,48.76,0.6799999999999997
176,15.77,17.34,1.5700000000000003
177,29.89,31.81,1.9199999999999982
178,46.05,46.67,0.6200000000000045
179,19.8,19.48,0.3200000000000003
180,40.78,40.64,0.14000000000000057
181,40.16,41.67,1.5100000000000051
182,29.18,32.06,2.8800000000000026
183,35.92,37.48,1.5599999999999952
184,49.31,50.93,1.6199999999999974
185,50.36,51.69,1.3299999999999983
186,9.98,10.23,0.25
187,51.93,51.89,0.03999999999999915
188,32.37,32.89,0.5200000000000031
189,58.55,57.89,0.6599999999999966
190,60.28,58.46,1.8200000000000003
191,59.76,59.33,0.4299999999999997
192,45.67,40.95,4.719999999999999
193,59.69,59.42,0.269999999999996
194,54.04,55.47,1.4299999999999997
195,37.84,35.48,2.3600000000000065
196,67.38,63.95,3.4299999999999926
197,76.18,74.23,1.9500000000000028
198,63.22,62.41,0.8100000000000023
199,52.79,53.12,0.3299999999999983
200,68.97,67.22,1.75
201,51.79,51.39,0.3999999999999986
202,9.2,9.98,0.7800000000000011
203,32.44,34.03,1.5900000000000034
204,74.55,73.61,0.9399999999999977
205,65.36,63.89,1.4699999999999989
206,52.11,51.05,1.0600000000000023
207,20.47,22.85,2.3800000000000026
208,55.2,54.34,0.8599999999999994
209,69.52,68.58,0.9399999999999977
210,9.76,10.6,0.8399999999999999
211,70.04,69.71,0.3300000000000125
212,58.37,61.94,3.5700000000000003
213,76.5,74.69,1.8100000000000023
214,32.42,30.17,2.25
215,67.92,66.89,1.0300000000000011
216,77.98,75.74,2.240000000000009
217,30.01,29.44,0.5700000000000003
218,78.72,76.47,2.25
219,78.26,76.45,1.8100000000000023
220,79.31,77.04,2.269999999999996
221,63.33,64.3,0.9699999999999989
222,27.5,29.17,1.6700000000000017
223,63.35,63.21,0.14000000000000057
224,50.74,51.21,0.46999999999999886
225,24.68,23.26,1.4199999999999982
226,49.37,51.08,1.7100000000000009
227,53.15,56.68,3.530000000000001
228,31.49,31.17,0.31999999999999673
229,35.68,34.23,1.4500000000000028
230,76.45,74.78,1.6700000000000017
231,57.34,56.81,0.5300000000000011
232,32.63,32.81,0.17999999999999972
233,32.02,34.58,2.559999999999995
234,47.99,45.51,2.480000000000004
235,86.24,84.68,1.559999999999988
236,42.22,39.31,2.9099999999999966
237,21.35,23.09,1.7399999999999984
238,28.25,30.16,1.9100000000000001
239,59.46,57.92,1.5399999999999991
240,43.02,43.89,0.8699999999999974
241,38.54,37.29,1.25
242,36.66,32.77,3.8899999999999935
243,24.6,24.5,0.10000000000000142
244,28.95,29.93,0.9800000000000004
245,51.22,51.45,0.23000000000000398
246,72.1,70.22,1.8799999999999955
247,26.99,28.1,1.110000000000003
248,81.76,80.21,1.5500000000000114
249,28.12,28.94,0.8200000000000003
250,50.49,50.94,0.44999999999999574
251,58.31,56.88,1.4299999999999997
252,48.08,46.73,1.3500000000000014
253,85.56,83.73,1.8299999999999983
254,27.55,27.65,0.09999999999999787
255,57.42,51.09,6.329999999999998
256,34.26,33.57,0.6899999999999977
257,26.37,27.5,1.129999999999999
258,30.26,29.23,1.0300000000000011
259,36.49,37.04,0.5499999999999972
260,36.8,37.47,0.6700000000000017
261,89.94,89.66,0.28000000000000114
262,49.03,46.2,2.8299999999999983
263,56.41,53.59,2.819999999999993
264,22.75,24.81,2.0599999999999987
265,36.02,37.56,1.5399999999999991
266,50.77,46.9,3.8700000000000045
267,70.51,69.29,1.2199999999999989
268,75.95,74.52,1.4300000000000068
269,30.65,29.47,1.1799999999999997
270,33.4,33.56,0.1600000000000037
271,46.22,41.03,5.189999999999998
272,36.79,34.38,2.4099999999999966
273,57.08,56.58,0.5
274,54.79,53.94,0.8500000000000014
275,42.86,42.11,0.75
276,32.56,29.6,2.960000000000001
277,49.67,49.51,0.1600000000000037
278,35.97,36.44,0.46999999999999886
279,50.0,47.59,2.4099999999999966
280,37.68,37.38,0.29999999999999716
281,34.74,34.16,0.5800000000000054
282,33.97,33.92,0.04999999999999716
283,70.4,66.8,3.6000000000000085
284,27.33,26.47,0.8599999999999994
285,39.05,35.56,3.489999999999995
286,22.4,22.89,0.490000000000002
287,84.88,83.18,1.6999999999999886
288,43.88,43.39,0.490000000000002
289,49.83,48.71,1.1199999999999974
290,86.44,84.73,1.7099999999999937
291,42.18,42.39,0.21000000000000085
292,85.67,83.93,1.7399999999999949
293,64.6,63.2,1.3999999999999915
294,80.62,78.33,2.2900000000000063
295,59.18,56.42,2.759999999999998
296,44.02,43.68,0.3400000000000034
297,62.99,60.82,2.1700000000000017
298,55.66,54.99,0.6699999999999946
299,14.03,14.1,0.07000000000000028
300,28.97,29.17,0.20000000000000284
301,56.77,56.21,0.5600000000000023
302,48.27,45.96,2.3100000000000023
303,52.4,52.08,0.3200000000000003
304,15.37,15.86,0.4900000000000002
305,23.85,24.12,0.2699999999999996
306,51.46,48.4,3.0600000000000023
307,21.04,21.02,0.019999999999999574
308,53.83,49.59,4.239999999999995
309,57.91,56.75,1.1599999999999966
310,49.95,51.33,1.3799999999999955
311,64.29,62.6,1.6900000000000048
312,72.91,69.17,3.739999999999995
313,25.35,25.37,0.019999999999999574
314,35.96,35.62,0.3400000000000034
315,26.8,26.01,0.7899999999999991
316,58.54,63.13,4.590000000000003
317,54.82,52.95,1.8699999999999974
318,54.06,52.78,1.2800000000000011
319,27.75,28.93,1.1799999999999997
320,85.89,84.09,1.7999999999999972
321,48.88,49.1,0.21999999999999886
322,13.62,14.24,0.620000000000001
323,45.71,42.95,2.759999999999998
324,63.91,60.84,3.069999999999993
325,52.28,54.1,1.8200000000000003
326,70.11,64.1,6.010000000000005
327,44.5,42.3,2.200000000000003
328,53.23,53.13,0.09999999999999432
329,47.14,45.68,1.4600000000000009
330,66.49,63.24,3.249999999999993
331,62.54,60.29,2.25
332,71.6,67.14,4.459999999999994
333,66.71,63.42,3.289999999999992
334,27.9,27.16,0.7399999999999984
335,55.63,55.31,0.3200000000000003
336,8.65,8.34,0.3100000000000005
337,23.99,21.68,2.3099999999999987
338,30.93,30.5,0.4299999999999997
339,14.91,14.18,0.7300000000000004
340,54.41,55.94,1.5300000000000011
341,39.24,36.94,2.3000000000000043
342,33.87,35.82,1.9500000000000028
343,36.46,36.04,0.4200000000000017
344,76.36,74.49,1.8700000000000045
345,51.47,44.77,6.699999999999996
346,77.03,71.56,5.469999999999999
347,25.69,26.29,0.5999999999999979
348,44.87,38.49,6.3799999999999955
349,54.12,58.22,4.100000000000001
350,68.17,67.23,0.9399999999999977
351,18.14,18.5,0.35999999999999943
352,24.51,24.49,0.020000000000003126
353,52.75,50.37,2.3800000000000026
354,12.2,12.0,0.1999999999999993
355,24.7,24.67,0.029999999999997584
356,53.78,51.16,2.6200000000000045
357,54.85,52.28,2.5700000000000003
358,56.74,52.9,3.8400000000000034
359,37.02,37.15,0.12999999999999545
360,12.5,13.68,1.1799999999999997
361,46.85,46.36,0.490000000000002
362,40.76,39.78,0.9799999999999969
363,38.94,40.64,1.7000000000000028
364,68.46,66.34,2.1199999999999903
365,39.92,38.56,1.3599999999999994
366,32.15,31.62,0.5299999999999976
367,51.66,50.71,0.9499999999999957
368,37.44,38.66,1.2199999999999989
369,28.15,28.44,0.2900000000000027
370,21.02,23.24,2.219999999999999
371,37.24,38.77,1.5300000000000011
372,14.59,15.85,1.2599999999999998
373,54.95,54.63,0.3200000000000003
374,58.61,59.67,1.0600000000000023
375,32.7,33.33,0.6299999999999955
376,9.68,10.36,0.6799999999999997
377,21.65,23.81,2.16
378,64.95,66.88,1.9299999999999926
379,33.24,35.27,2.030000000000001
380,59.41,60.1,0.6900000000000048
381,27.82,29.5,1.6799999999999997
382,19.15,20.71,1.5600000000000023
383,57.74,57.01,0.730000000000004
384,57.74,57.01,0.730000000000004
385,57.74,57.01,0.730000000000004
386,10.71,2.44,8.270000000000001
387,2.93,2.28,0.6500000000000004
388,17.41,18.86,1.4499999999999993
389,57.74,57.01,0.730000000000004
390,57.74,57.01,0.730000000000004
391,57.74,57.01,0.730000000000004
392,57.74,57.01,0.730000000000004
393,57.74,57.01,0.730000000000004
394,57.74,57.01,0.730000000000004
395,57.74,57.01,0.730000000000004
396,57.74,57.01,0.730000000000004
397,57.74,57.01,0.730000000000004
398,57.74,57.01,0.730000000000004
399,57.74,57.01,0.730000000000004
400,57.74,57.01,0.730000000000004
401,57.74,57.01,0.730000000000004
402,57.74,57.01,0.730000000000004
403,57.74,57.01,0.730000000000004
404,57.74,57.01,0.730000000000004
405,57.74,57.01,0.730000000000004
406,57.74,57.01,0.730000000000004
407,57.74,57.01,0.730000000000004
408,57.74,57.01,0.730000000000004
409,57.74,57.01,0.730000000000004
410,4.9,2.28,2.6200000000000006
411,57.74,57.01,0.730000000000004
412,57.74,57.01,0.730000000000004
413,57.74,57.01,0.730000000000004
414,57.74,57.01,0.730000000000004
415,66.19,64.13,2.0600000000000023
416,57.74,57.01,0.730000000000004
417,57.74,57.01,0.730000000000004
418,59.21,29.15,30.060000000000002
419,42.54,35.3,7.240000000000002
420,37.76,46.81,9.050000000000004
421,24.79,23.37,1.4199999999999982
422,63.2,70.34,7.140000000000001
423,47.29,49.68,2.3900000000000006
424,51.63,52.22,0.5899999999999963
425,54.49,44.6,9.89
426,73.82,73.5,0.3199999999999932
427,56.4,60.86,4.460000000000001
428,54.77,61.92,7.149999999999999
429,63.63,58.91,4.720000000000006
430,50.47,47.37,3.1000000000000014
431,31.85,37.83,5.979999999999997
432,68.05,71.97,3.9200000000000017
433,35.84,40.86,5.019999999999996
434,53.04,46.41,6.630000000000003
435,84.55,87.42,2.8700000000000045
436,33.02,34.42,1.3999999999999986
437,49.48,52.42,2.940000000000005
438,61.47,64.8,3.3299999999999983
439,70.16,69.24,0.9200000000000017
440,30.9,34.42,3.520000000000003
441,81.75,82.73,0.980000000000004
442,48.74,49.05,0.30999999999999517
443,60.9,63.07,2.1700000000000017
444,2.43,2.28,0.15000000000000036
445,24.94,7.66,17.28
446,4.9,2.28,2.6200000000000006
447,38.92,39.39,0.46999999999999886
448,57.74,57.01,0.730000000000004
449,57.74,57.01,0.730000000000004
450,57.74,57.01,0.730000000000004
451,57.74,57.01,0.730000000000004
452,5.84,2.28,3.56
453,3.77,2.28,1.4900000000000002
454,44.96,52.86,7.899999999999999
455,50.26,63.91,13.649999999999999
456,39.34,37.26,2.0800000000000054
457,31.19,33.09,1.9000000000000021
458,33.27,34.5,1.2299999999999969
459,30.49,23.27,7.219999999999999
460,86.28,88.31,2.030000000000001
461,59.01,28.36,30.65
462,60.3,57.8,2.5
463,2.28,2.28,0.0
464,57.74,57.01,0.730000000000004
465,57.74,57.01,0.730000000000004
466,53.56,57.4,3.8399999999999963
467,49.86,47.89,1.9699999999999989
468,45.84,18.97,26.870000000000005
469,50.95,53.73,2.779999999999994
470,55.81,55.3,0.5100000000000051
471,62.02,63.65,1.6299999999999955
472,40.1,40.71,0.6099999999999994
473,68.74,75.26,6.52000000000001
474,16.22,16.51,0.2900000000000027
475,9.43,13.53,4.1
476,52.99,53.04,0.04999999999999716
477,3.13,2.78,0.3500000000000001
478,66.07,64.21,1.8599999999999994
479,54.82,52.72,2.1000000000000014
480,58.98,56.62,2.3599999999999994
481,52.85,54.87,2.019999999999996
482,59.9,60.26,0.35999999999999943
483,34.17,36.8,2.6299999999999955
484,40.54,39.67,0.8699999999999974
485,30.48,31.69,1.2100000000000009
486,66.87,35.39,31.480000000000004
487,20.72,28.26,7.540000000000003
488,45.54,56.83,11.29
489,49.47,59.65,10.18
490,55.62,57.85,2.230000000000004
491,66.29,65.0,1.2900000000000063
492,46.95,49.33,2.3799999999999955
493,62.14,63.2,1.0600000000000023
494,36.8,39.74,2.940000000000005
495,27.58,32.67,5.090000000000003
496,38.93,43.45,4.520000000000003
497,53.28,60.78,7.5
498,79.12,78.43,0.6899999999999977
499,36.33,36.8,0.46999999999999886
500,79.22,78.74,0.480000000000004
501,44.51,46.69,2.1799999999999997
502,24.37,26.27,1.8999999999999986
503,50.0,49.06,0.9399999999999977
504,33.65,34.12,0.46999999999999886
505,62.69,66.32,3.6299999999999955
506,33.98,39.2,5.220000000000006
507,40.92,36.42,4.5
508,43.62,44.44,0.8200000000000003
509,53.66,56.19,2.530000000000001
510,52.75,52.07,0.6799999999999997
511,47.93,47.59,0.3399999999999963
512,28.7,29.46,0.7600000000000016
513,30.08,31.34,1.2600000000000016
514,27.11,28.19,1.0800000000000018
515,21.65,23.78,2.1300000000000026
516,39.4,37.51,1.8900000000000006
517,67.64,65.61,2.030000000000001
518,82.63,83.3,0.6700000000000017
519,33.77,34.06,0.28999999999999915
520,37.54,38.23,0.6899999999999977
521,38.06,38.65,0.5899999999999963
522,30.94,32.37,1.4299999999999962
523,35.56,37.11,1.5499999999999972
524,42.22,48.04,5.82
525,88.18,86.95,1.230000000000004
526,51.29,49.26,2.030000000000001
527,31.62,32.29,0.6699999999999982
528,23.3,22.47,0.8300000000000018
529,37.22,41.2,3.980000000000004
530,6.01,6.59,0.5800000000000001
531,70.4,67.85,2.5500000000000114
532,56.66,57.81,1.1500000000000057
533,64.27,64.1,0.1700000000000017
534,45.37,45.61,0.240000000000002
535,29.38,30.44,1.0600000000000023
536,91.3,87.88,3.4200000000000017
537,20.61,20.46,0.14999999999999858
538,58.33,61.05,2.719999999999999
539,39.74,38.01,1.730000000000004
540,70.92,68.31,2.6099999999999994
541,35.94,38.19,2.25
542,47.93,48.09,0.1600000000000037
543,38.56,41.11,2.549999999999997
544,64.43,65.72,1.289999999999992
545,48.79,50.0,1.2100000000000009
546,82.12,80.51,1.6099999999999994
547,48.9,47.92,0.9799999999999969
548,40.17,39.1,1.0700000000000003
549,38.79,38.97,0.17999999999999972
550,38.03,40.37,2.3399999999999963
551,70.96,72.4,1.440000000000012
552,38.37,36.77,1.5999999999999943
553,67.93,68.36,0.4299999999999926
554,50.06,48.46,1.6000000000000014
555,40.75,40.86,0.10999999999999943
556,70.16,68.42,1.7399999999999949
557,77.19,76.25,0.9399999999999977
558,56.13,58.2,2.0700000000000003
559,68.71,65.55,3.1599999999999966
560,52.69,52.1,0.5899999999999963
561,50.55,49.48,1.0700000000000003
562,70.23,70.31,0.0799999999999983
563,37.17,39.49,2.3200000000000003
564,33.85,34.9,1.0499999999999972
565,43.75,46.28,2.530000000000001
566,36.47,38.61,2.1400000000000006
567,20.11,21.31,1.1999999999999993
568,52.38,51.69,0.6900000000000048
569,21.21,23.74,2.5299999999999976
570,79.38,77.71,1.6700000000000017
571,85.76,85.58,0.18000000000000682
572,54.81,55.99,1.1799999999999997
573,67.21,69.41,2.200000000000003
574,46.61,48.36,1.75
575,49.37,47.97,1.3999999999999986
576,28.79,29.75,0.9600000000000009
577,38.56,38.12,0.44000000000000483
578,56.18,58.66,2.479999999999997
579,79.52,78.95,0.5699999999999932
580,52.69,52.71,0.020000000000003126
581,40.65,42.25,1.6000000000000014
582,48.45,49.64,1.1899999999999977
583,34.65,31.37,3.2799999999999976
584,63.6,63.27,0.3299999999999983
585,66.0,65.61,0.39000000000000057
586,64.98,67.59,2.6099999999999994
587,38.07,40.12,2.049999999999997
588,64.86,65.15,0.29000000000000625
589,72.19,71.03,1.1599999999999966
590,28.1,28.79,0.6899999999999977
591,22.75,24.25,1.5
592,47.09,46.16,0.9300000000000068
593,85.37,84.95,0.4200000000000017
594,75.29,73.92,1.3700000000000045
595,73.52,72.23,1.289999999999992
596,49.13,46.71,2.4200000000000017
597,14.48,16.01,1.5300000000000011
598,35.6,36.41,0.8099999999999952
599,28.53,30.77,2.2399999999999984
600,23.18,25.42,2.240000000000002
601,42.5,40.19,2.3100000000000023
602,50.0,54.28,4.280000000000001
603,12.9,15.36,2.459999999999999
604,30.75,32.43,1.6799999999999997
605,13.57,18.08,4.509999999999998
606,26.47,23.61,2.8599999999999994
607,22.26,23.96,1.6999999999999993
608,71.96,72.18,0.22000000000001307
609,30.56,31.85,1.2900000000000027
610,30.84,31.63,0.7899999999999991
611,43.23,43.4,0.1700000000000017
612,18.37,20.92,2.5500000000000007
613,24.63,26.49,1.8599999999999994
614,28.11,32.51,4.399999999999999
615,74.94,73.63,1.3100000000000023
616,27.01,26.81,0.20000000000000284
617,41.15,41.9,0.75
618,47.45,47.18,0.2700000000000031
619,39.86,42.05,2.1899999999999977
620,33.11,34.7,1.5900000000000034
621,46.47,50.3,3.8299999999999983
622,55.28,58.72,3.4399999999999977
623,55.86,54.57,1.2899999999999991
624,51.82,51.11,0.7100000000000009
625,46.15,49.17,3.020000000000003
626,42.16,43.82,1.6600000000000037
627,20.54,21.39,0.8500000000000014
628,44.12,43.97,0.14999999999999858
629,46.5,44.93,1.5700000000000003
630,40.08,42.02,1.9400000000000048
631,33.61,33.68,0.07000000000000028
632,57.66,56.87,0.7899999999999991
633,42.63,46.12,3.489999999999995
634,36.33,38.69,2.3599999999999994
635,91.13,90.22,0.9099999999999966
636,31.46,34.07,2.6099999999999994
637,39.98,39.01,0.9699999999999989
638,28.67,31.39,2.719999999999999
639,12.47,13.14,0.6699999999999999
640,23.25,17.71,5.539999999999999
641,54.15,54.6,0.45000000000000284
642,67.8,70.75,2.950000000000003
643,39.37,41.56,2.190000000000005
644,40.47,40.35,0.11999999999999744
645,73.6,74.64,1.0400000000000063
646,34.86,32.76,2.1000000000000014
647,30.85,33.56,2.710000000000001
648,54.01,55.25,1.240000000000002
649,60.78,62.08,1.2999999999999972
650,48.62,51.36,2.740000000000002
651,29.03,28.01,1.0199999999999996
652,34.51,36.73,2.219999999999999
653,28.71,31.56,2.849999999999998
654,67.48,69.72,2.239999999999995
655,50.66,49.2,1.4599999999999937
656,73.87,70.65,3.219999999999999
657,52.96,51.55,1.4100000000000037
658,48.69,50.0,1.3100000000000023
659,30.86,30.92,0.060000000000002274
660,27.79,30.22,2.4299999999999997
661,68.6,69.8,1.2000000000000028
662,78.1,76.72,1.3799999999999955
663,30.83,31.88,1.0500000000000007
664,26.19,30.12,3.9299999999999997
665,47.6,52.7,5.100000000000001
666,85.11,83.75,1.3599999999999994
667,52.28,53.56,1.2800000000000011
668,60.4,63.57,3.1700000000000017
669,61.41,61.15,0.259999999999998
670,35.18,39.32,4.140000000000001
671,71.35,67.45,3.8999999999999915
672,14.92,14.18,0.7400000000000002
673,15.68,17.34,1.6600000000000001
674,81.29,77.12,4.170000000000002
675,64.91,64.77,0.14000000000000057
676,62.1,62.38,0.28000000000000114
677,37.41,37.67,0.2600000000000051
678,42.39,43.24,0.8500000000000014
679,80.85,79.96,0.8900000000000006
680,53.63,54.84,1.2100000000000009
681,51.48,52.73,1.25
682,21.92,23.2,1.2799999999999976
683,48.66,48.98,0.3200000000000003
684,57.29,58.48,1.1899999999999977
685,23.03,22.15,0.8800000000000026
686,41.81,39.28,2.530000000000001
687,22.04,22.98,0.9400000000000013
688,52.66,51.89,0.769999999999996
689,40.48,45.22,4.740000000000002
690,36.92,39.91,2.989999999999995
691,26.52,29.28,2.7600000000000016
692,29.14,31.55,2.41
693,48.43,50.0,1.5700000000000003
694,74.5,73.14,1.3599999999999994
695,82.95,80.45,2.5
696,52.98,56.66,3.6799999999999997
697,48.26,48.26,0.0
698,40.42,41.73,1.3099999999999952
699,32.68,31.66,1.0199999999999996
700,58.98,59.1,0.12000000000000455
701,34.67,33.54,1.1300000000000026
702,41.6,41.53,0.07000000000000028
703,38.03,38.7,0.6700000000000017
704,25.84,27.92,2.080000000000002
705,82.29,80.25,2.0400000000000063
706,48.26,49.83,1.5700000000000003
707,45.47,46.27,0.8000000000000043
708,40.52,44.76,4.239999999999995
709,46.28,46.74,0.46000000000000085
710,78.29,79.15,0.8599999999999994
711,46.38,47.7,1.3200000000000003
712,47.09,51.66,4.569999999999993
713,56.98,61.61,4.630000000000003
714,52.29,57.71,5.420000000000002
715,81.12,81.42,0.29999999999999716
716,33.47,31.31,2.16
717,54.97,59.82,4.850000000000001
718,42.45,40.06,2.3900000000000006
719,64.53,68.15,3.6200000000000045
720,63.2,65.5,2.299999999999997
721,61.13,65.63,4.499999999999993
722,76.97,78.42,1.4500000000000028
723,70.64,72.76,2.1200000000000045
724,26.27,29.84,3.5700000000000003
725,62.93,67.95,5.020000000000003
726,47.34,50.37,3.029999999999994
727,49.37,58.2,8.830000000000005
728,28.17,28.65,0.4799999999999969
729,31.75,34.82,3.0700000000000003
730,63.4,65.52,2.1199999999999974
731,76.93,77.31,0.37999999999999545
732,64.5,64.89,0.39000000000000057
733,75.31,77.87,2.5600000000000023
734,71.12,69.71,1.4100000000000108
735,72.82,68.67,4.1499999999999915
736,56.24,57.9,1.6599999999999966
737,60.03,62.06,2.030000000000001
738,31.47,31.61,0.14000000000000057
739,51.0,54.48,3.479999999999997
740,30.6,34.18,3.5799999999999983
741,63.05,31.96,31.089999999999996
742,5.58,2.28,3.3000000000000003
743,72.81,76.6,3.789999999999992
744,47.37,57.03,9.660000000000004
745,2.28,2.28,0.0
746,2.28,2.28,0.0
747,68.74,36.81,31.929999999999993
748,78.68,82.26,3.5799999999999983
749,30.65,33.95,3.3000000000000043
750,55.47,58.17,2.700000000000003
751,73.79,70.83,2.960000000000008
752,52.24,50.95,1.2899999999999991
753,63.08,63.24,0.1600000000000037
754,69.85,70.52,0.6700000000000017
755,40.92,39.98,0.9400000000000048
