farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,g0_db_med_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,cov_20250606,b0_db_20250606,nesz_margin_db_20250606,nesz_frac0_20250606,nesz_frac3_20250606,nesz_frac6_20250606,g0_db_20250619,g0_lin_20250619,g0_db_med_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,cov_20250619,b0_db_20250619,nesz_margin_db_20250619,nesz_frac0_20250619,nesz_frac3_20250619,nesz_frac6_20250619,g0_db_20250814,g0_lin_20250814,g0_db_med_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,cov_20250814,b0_db_20250814,nesz_margin_db_20250814,nesz_frac0_20250814,nesz_frac3_20250814,nesz_frac6_20250814,g0_db_20251013,g0_lin_20251013,g0_db_med_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,cov_20251013,b0_db_20251013,nesz_margin_db_20251013,nesz_frac0_20251013,nesz_frac3_20251013,nesz_frac6_20251013,g0_db_20251029,g0_lin_20251029,g0_db_med_20251029,cv_20251029,ktex_20251029,npix_20251029,inc_20251029,cov_20251029,b0_db_20251029,nesz_margin_db_20251029,nesz_frac0_20251029,nesz_frac3_20251029,nesz_frac6_20251029,g0_db_20251112,g0_lin_20251112,g0_db_med_20251112,cv_20251112,ktex_20251112,npix_20251112,inc_20251112,cov_20251112,b0_db_20251112,nesz_margin_db_20251112,nesz_frac0_20251112,nesz_frac3_20251112,nesz_frac6_20251112,d_aug_jun19,d_oct13_aug,d_oct29_oct13,d_nov_oct13,d_nov_oct29,d_late,jun_baseline_db,ref_20250814,ref_20251013,ref_20251029,ref_20251112,temporal_cv,temporal_range_db,season_integral,senescence_db_per_day,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,glcm_ent_20251029,glcm_resid_20251029,glcm_ent_20251112,glcm_resid_20251112,n_dates,qc_flag
152,22,0.30382063627648975,0,-18.878757084503473,0.01294566282783361,-19.19750415274273,0.4516557136650978,0.049370147080115334,85,35.17937631046071,1.0,-17.359930300470936,8.767502218824838,0.0,0.011764705882352941,0.10588235294117647,-15.859967672878902,0.02594198672210469,-16.187833661953473,0.5350694558100455,0.08608491862749568,85,28.699680014217602,1.0,-13.243593760405503,14.519550890826686,0.0,0.0,0.0,-19.775175155811656,0.010531312123160151,-20.31653024652426,0.4936754101926419,0.05450400974628855,85,28.62301626766429,1.0,-17.145013563554798,10.829507718272286,0.0,0.0,0.03529411764705882,-18.91211994501665,0.012846594191539813,-19.10496860641796,0.4124621970718244,0.001074004942319906,85,31.459580499985638,1.0,-16.77842394192081,10.568111853469595,0.0,0.0,0.03529411764705882,-19.22356621841605,0.011957582286285127,-19.451899022625337,0.36226490161124,0.0,85,29.873179312313304,1.0,-16.81574357591112,10.92619040141355,0.0,0.0,0.03529411764705882,-20.914199783799653,0.008101772084174787,-21.376041844551665,0.43561255693212136,0.022684896420718248,85,29.677095884435317,1.0,-18.471888057213985,9.244853862948581,0.0,0.0,0.058823529411764705,-3.915207482932754,0.8630552107950074,-0.311446273399401,-2.002079838783004,-1.690633565383603,-1.1390246279879968,-17.369362378691186,-2.4058127771204703,-1.542757566325463,-1.854203839724864,-3.544837405108467,0.4161060705801688,5.054232110920751,2.3142081715988323,-0.06561716379678327,3.225156564008861,-0.02061784433033287,3.0315833483069845,0.008946671206019552,3.0008617086024287,-0.06580534895808254,3.090819627276929,-0.05800490183741047,3.058841189359366,-0.12198811420040956,3.417386316523967,0.15270504021511622,6,ok
153,22,0.28076734411734544,0,-18.929323284864736,0.012795806721403775,-19.36337245104173,0.4989931301132348,0.08859212230046642,71,35.1769179223289,1.0,-17.410091988001625,8.717340531294148,0.0,0.028169014084507043,0.19718309859154928,-15.944081031971823,0.02544438139810948,-16.183371199076625,0.4215308989403743,0.0,71,28.696939844480703,1.0,-13.327254158194608,14.435890493037581,0.0,0.0,0.0,-19.794871526806897,0.010483658059277165,-20.056983707830614,0.46379152636895693,0.03024416344820291,71,28.620219163491694,1.0,-17.16423301618442,10.810288265642665,0.0,0.0,0.04225352112676056,-18.197464019492262,0.015144453220016939,-18.6419629883192,0.5011379969295021,0.07038389337104456,71,31.456865874814316,1.0,-16.063343316220223,11.283192479170182,0.0,0.0,0.014084507042253521,-18.031720154181382,0.015733595645632332,-18.31498825397678,0.4029059755297318,0.011129621417463653,71,29.875743570462078,1.0,-15.62430518840032,12.11762878892435,0.0,0.0,0.014084507042253521,-18.85797287383884,0.013007765908030346,-19.229600509248396,0.4439221337551247,0.028967143019368313,71,29.674329730826365,1.0,-16.415202194918162,11.301539725244403,0.0,0.0,0.028169014084507043,-3.850790494835074,1.5974075073146352,0.1657438653108798,-0.6605088543465776,-0.8262527196574574,0.9368986529680576,-17.436702158418278,-2.3581693683886193,-0.7607618610739841,-0.5950179957631043,-1.4212707154205617,0.310412878964548,3.850790494835074,2.471603587763318,-0.02125066705667726,3.246208591293057,0.014079278847165089,2.949629899276424,-0.055265195407508294,3.0851816374239336,0.03264148645347964,3.1649015544769017,0.029611611117478454,3.23248682591391,0.06467290851195928,3.364014040484438,0.11423340003337223,6,ok
154,22,0.723847460353637,0,-17.966674087771587,0.015971017708485954,-18.314455677263613,0.4525991166741433,0.0501136674642817,213,35.20160146722211,1.0,-16.451444618838348,9.675987900457425,0.0,0.0,0.056338028169014086,-16.06580092785454,0.0247411514182046,-16.560174447343062,0.41579212782693536,0.0,213,28.72463335565558,1.0,-13.453966227986033,14.309178423246156,0.0,0.0,0.0,-12.924790381159726,0.05099422101176261,-13.320947898235055,0.46431727842711945,0.030657883998925106,213,28.648316199790703,1.0,-10.299192393793248,17.675328888033835,0.0,0.0,0.0,-13.51554648128696,0.044508745316678366,-14.052082869246705,0.49125598389971425,0.061993864683682176,213,31.483912418705756,1.0,-11.385974108718479,15.960561686671927,0.0,0.0,0.0,-15.627368476120946,0.027369266120113537,-15.991124410608696,0.4818901131406838,0.07192341659474866,213,29.847049847455093,1.0,-13.2149216741516,14.52701230317307,0.0,0.0,0.0,-16.757285378412593,0.02109946591010046,-16.8972235750925,0.41089474183906016,0.004699339713108985,213,29.70250067016888,1.0,-14.31942961479467,13.397312305367896,0.0,0.0,0.004694835680751174,3.1410105466948135,-0.5907561001272335,-2.1118219948339867,-3.241738897125634,-1.1299169022916473,-3.8324949972528675,-17.016237507813063,4.091447126653337,3.5006910265261038,1.388869031692117,0.25895212940046974,0.4105609308802393,5.041883706611861,6.164613732921632,-0.10862437534260048,3.390445371646049,0.07502131492286512,3.1050969526384016,-0.008099364847977242,3.0258106342360023,-0.11296541284315254,3.24368564266774,0.02577555004954668,3.353915295084533,0.10665061601967629,3.2897765918633812,-0.0509630761422315,6,ok
155,22,0.43584134563929977,0,-18.48638460190501,0.014169728852692963,-18.939761195024214,0.45507317876323083,0.05207090916126367,129,35.194484740264656,1.0,-16.969977892815958,9.157454626479815,0.0,0.0,0.09302325581395349,-17.138902984792402,0.019324563882248694,-17.533998961341744,0.46436117624985146,0.02641648066375013,129,28.716690226118693,1.0,-14.525628599139962,13.237516052092227,0.0,0.0,0.007751937984496124,-20.180530513818557,0.009592834427815595,-20.646329845027548,0.4775319883582745,0.041210648794214766,129,28.640267527380654,1.0,-17.55348843387489,10.421032847952194,0.0,0.007751937984496124,0.046511627906976744,-19.72107917429469,0.01066331116684763,-20.01235677253409,0.4577429954449302,0.03478485066700965,129,31.47616581584132,1.0,-17.590210839441703,9.756324955948703,0.0,0.0,0.07751937984496124,-19.39751644249246,0.011488103926860432,-19.734832337237282,0.43939318862417015,0.03786480951549409,129,29.85488791059154,1.0,-16.986478257570173,10.755455719754497,0.0,0.0,0.007751937984496124,-21.599614812454906,0.006918923340037523,-21.935033085020635,0.4150175176405146,0.007626231930813132,129,29.694398924361828,1.0,-19.16035562633053,8.556386293832034,0.0,0.007751937984496124,0.13178294573643412,-3.0416275290261545,0.4594513395238664,0.3235627318022303,-1.8785356381602156,-2.202098369962446,-1.4190842986363492,-17.812643793348705,-2.3678867204698513,-1.9084353809459849,-1.5848726491437546,-3.7869710191062005,0.3256265921517567,4.460711827662504,1.9411449349167678,-0.06065713211201556,3.2843458742088703,0.006943082050584248,3.087819362011805,0.02405893007380655,3.004425287626746,-0.094986957457595,3.10407983978269,-0.07611691833144985,3.156396592613534,-0.05460147136920446,3.26632008186093,-0.03289983263293417,6,ok
156,22,0.8466172172870067,0,-19.099496675409938,0.012304113607909253,-19.462680487366526,0.42056197324571265,0.025732587160711473,268,35.19866290021299,1.0,-17.583788099469242,8.543644419826531,0.0,0.011194029850746268,0.1044776119402985,-16.836480868388403,0.020718194848385208,-17.28315193419434,0.4490378556392589,0.014598720344730864,268,28.721382639301357,1.0,-14.224057331000546,13.539087320231642,0.0,0.0,0.0,-19.551049965304525,0.011089066897498083,-19.851880782284063,0.4152828990097689,0.0,268,28.645025972110123,1.0,-16.924885827138812,11.049635454688271,0.0,0.0,0.011194029850746268,-19.24106238206454,0.011909506390559306,-19.561010865553236,0.44471680631069604,0.024727602932476334,268,31.480735999434742,1.0,-17.110960234993225,10.23557556039718,0.0,0.0,0.04477611940298507,-18.482162840821776,0.014183509892457402,-18.790782452039615,0.4681265593745876,0.06054876790990216,268,29.849941417352476,1.0,-16.070262865568637,11.671671111756034,0.0,0.0,0.0037313432835820895,-21.567964533929104,0.006969530879061168,-21.992126144221672,0.4238389855330209,0.013987030348981522,268,29.699187940626,1.0,-19.129545397825645,8.58719652233692,0.0,0.0,0.12313432835820895,-2.7145690969161222,0.3099875832399839,0.7588995412427657,-2.3269021518645623,-3.085801693107328,-2.0169145686245784,-17.967988771899172,-1.583061193405353,-1.273073610165369,-0.5141740689226033,-3.5999757620299313,0.32141865875413944,4.731483665540701,2.1520209481571317,-0.07460495236653493,3.3087929890286834,-0.024046102150286686,3.024539875872121,-0.11129976134676811,2.981798566371355,-0.17500744304322735,3.0697575501502645,-0.16542653446547595,3.188803824334442,-0.07507219994676761,3.2343444730869626,-0.12541265649646371,6,ok
157,22,0.4224371561524075,0,-20.52560979876207,0.008860108089478066,-20.773287193362393,0.3727950234342657,0.0,120,35.19122362136841,1.0,-19.008687078097786,7.118745441197987,0.0,0.03333333333333333,0.25833333333333336,-19.515585039849835,0.011179992083149652,-20.120657755317225,0.5903864894990486,0.13865142635121286,120,28.71316941579183,1.0,-16.901668988315997,10.861475662916192,0.0,0.0,0.025,-20.31767340840019,0.009294641836701582,-20.5562746984344,0.4880682645579577,0.049836694152743055,120,28.636718161900838,1.0,-17.69002084701596,10.284500434811125,0.0,0.0,0.06666666666666667,-18.482006514959878,0.014184020442189648,-18.641526622281617,0.4339101447365217,0.016604350038348814,120,31.472707001368203,1.0,-16.35055892867363,10.995976866716774,0.0,0.0,0.025,-19.202061348444367,0.012016939236006389,-19.3118135915395,0.34224286683441824,0.0,120,29.857074991861978,1.0,-16.791392117777427,10.950541859547243,0.0,0.0,0.0,-21.29314853450545,0.007424806614289991,-21.58619972003647,0.48469738816775165,0.06151463943285762,120,29.690815528233845,1.0,-18.853279223749517,8.863462696413048,0.0,0.008333333333333333,0.125,-0.8020883685503541,1.8356668934403118,-0.7200548334844896,-2.8111420195455707,-2.091087186061081,-0.975475126105259,-20.02059741930595,-0.29707598909423893,1.5385909043460728,0.8185360708615832,-1.272551115199498,0.2128585726829719,2.8111420195455707,1.7536101676222946,-0.09255204033060214,3.2487721487083645,-0.023147425144086853,3.102911569110815,0.04628050953078544,3.099282893204984,0.005547479813518219,3.1598087686986123,-0.014949179094695175,2.9187178508954172,-0.28705004070919093,3.317352512282751,0.024120348988502016,6,ok
158,22,0.45376306934775057,0,-19.141157098450712,0.012186648646369577,-19.447387566271995,0.49315991798387043,0.08354793474680466,125,35.19689404296875,1.0,-17.625189133292327,8.502243386003446,0.0,0.0,0.136,-15.129925532769015,0.030690746124833822,-15.496233657419491,0.4515489180424615,0.0165081550519226,125,28.719467483520507,1.0,-12.517130582576069,15.24601406865612,0.0,0.0,0.0,-18.422416790029693,0.01437998129054904,-18.9929801315614,0.5956985052469224,0.14873693790730624,125,28.64309420776367,1.0,-15.7959416565872,12.178579625239884,0.0,0.0,0.008,-19.742352455161804,0.010611206213012338,-19.951509125489626,0.3921559530315095,0.0,125,31.478855087280273,1.0,-17.611940934817838,9.734594860572567,0.0,0.0,0.032,-19.488275323686917,0.01125051667355001,-19.68231749761178,0.3880431472841826,0.0009031410477291502,125,29.85119496154785,1.0,-17.076596700334882,10.665337276989789,0.0,0.0,0.008,-21.63623410044614,0.006860828919336199,-22.085519618499376,0.4815709193896452,0.058917860791240395,125,29.697240264892578,1.0,-19.197511574662684,8.519230345499881,0.0,0.008,0.128,-3.2924912572606786,-1.3199356651321104,0.25407713147488664,-1.8938816452843348,-2.1479587767592214,-3.213817310416445,-17.135541315609863,-1.2868754744198299,-2.60681113955194,-2.3527340080770536,-4.500692784836275,0.5340253759018355,6.506308567677124,2.5920922609930854,-0.06125934772896521,3.3005066577533766,0.02549203605781747,3.0837020642002435,0.02304677153145196,3.096653821106565,-0.0002859268028285733,3.083607429645111,-0.09422049953752998,3.1607112868287017,-0.048008818755931326,3.2079792833934127,-0.08863271550134755,6,ok
159,22,0.6722226892039258,0,-18.6525165270292,0.013637926555304871,-19.046922972678665,0.5532111264909627,0.13831408960405178,211,35.20349376009539,1.0,-17.13759996361209,8.989832555683684,0.0,0.004739336492890996,0.13744075829383887,-15.059814417935208,0.031190228628621423,-15.613558030035282,0.5152939273483853,0.06854654113317449,211,28.72682505422294,1.0,-12.448380503374112,15.314764147858076,0.0,0.0,0.0,-17.884138492057897,0.016277441784730666,-18.49734110049704,0.5843518243404265,0.13738430507466481,211,28.650548067138093,1.0,-15.258985233462232,12.715536048364852,0.0,0.0,0.0,-18.95600959795437,0.012717420757214111,-19.64085833378508,0.6407913618408604,0.20681850067527807,211,31.48603118426427,1.0,-16.82685519348069,10.519680601909716,0.0,0.0,0.023696682464454975,-19.370259334433364,0.011560432082130374,-19.667860456467366,0.40561360650210593,0.013034012754812752,211,29.844025715832462,1.0,-16.957336026325898,10.784597950998773,0.0,0.0,0.023696682464454975,-21.8073872945536,0.0065957057202605624,-22.23199712814902,0.4837314727086146,0.06071057668914648,211,29.704744076841816,1.0,-19.369958697432562,8.346783222730004,0.0,0.014218009478672985,0.1990521327014218,-2.824324074122689,-1.0718711058964736,-0.4142497364789932,-2.8513776965992292,-2.437127960120236,-3.923248802495703,-16.856165472482203,-1.0279730195756933,-2.099844125472167,-2.51409386195116,-4.951221822071396,0.500087822140761,6.747572876618392,2.811639443859215,-0.0934091110379616,3.350235677158941,0.03552689124647568,3.030581959199492,-0.08168435118850548,3.1518243587912935,0.013788838858934227,3.275140397667124,0.057939782959629316,3.148112639987433,-0.09846977741493923,3.373953578668268,0.03399499640756831,6,ok
160,22,0.702019525588388,0,-18.09063614179172,0.015521596375246796,-18.965311347188624,0.7634912666250279,0.37963261770907364,209,35.206855700917224,1.0,-16.57630060207011,9.551131917225664,0.0,0.004784688995215311,0.1291866028708134,-16.034026887788443,0.024922827479282494,-16.960533805324665,0.6746990141274938,0.2287117939653136,209,28.730561735527367,1.0,-13.423251473155009,14.33989317807718,0.0,0.0,0.0,-19.119856681594424,0.01224656612612307,-20.159415612670706,0.7722004744421019,0.3534430455624902,209,28.65433788755864,1.0,-16.495446597713133,11.47907468411395,0.0,0.0,0.03349282296650718,-17.646663335429945,0.01719228755437622,-18.04172968254939,0.5563230703747539,0.12030910492777025,209,31.48968389045679,1.0,-15.51813400658921,11.828401788801195,0.0,0.004784688995215311,0.03349282296650718,-18.59797385490752,0.013810284153901432,-18.95885655501111,0.48878850804365775,0.07774846713672479,209,29.84052261097009,1.0,-16.184433889273638,11.557500088051032,0.0,0.0,0.019138755980861243,-21.400222282290766,0.007243988826608009,-22.122558227260008,0.6574095559098958,0.2310705002902267,209,29.70855858907745,1.0,-18.9635161653472,8.753225754815364,0.0,0.014354066985645933,0.18660287081339713,-3.0858297938059813,1.4731933461644786,-0.9513105194775733,-3.753558946860821,-2.8022484273832475,-2.280365600696342,-17.06233151479008,-2.057525166804343,-0.5843318206398642,-1.5356423401174375,-4.337890767500685,0.353822732388545,5.3661953945023235,2.582197870950562,-0.12356450791481602,3.542581502858391,0.22859479996209986,3.3114246686626503,0.2000972227167619,3.2777783420002615,0.14049040196030615,3.305278808528436,0.08879442876578869,3.318978060625061,0.07308440271305816,3.408726635209266,0.06955657771726198,6,ok
161,22,0.5002484352402639,0,-18.710831437371244,0.013456027197698466,-18.878257097282933,0.3964642381279164,0.00857259832703039,139,35.21317691940198,1.0,-17.197475552899856,8.929956966395917,0.0,0.0,0.09352517985611511,-17.268788884115313,0.018755174602093777,-17.56112334556606,0.4215511156188926,0.0,139,28.737582652688886,1.0,-14.659263814718365,13.103880836513824,0.0,0.0,0.007194244604316547,-19.924374152597107,0.010175659936825952,-20.29083501953023,0.5325686498104049,0.08834569605678766,139,28.661484766349517,1.0,-17.301184026875717,10.673337254951367,0.0,0.007194244604316547,0.06474820143884892,-18.914961245212808,0.012838192267356802,-19.22672164198235,0.47699605742810075,0.05018142484747523,139,31.496585777337604,1.0,-16.787577984846646,10.55895781054376,0.0,0.0,0.014388489208633094,-18.192768226590374,0.015160836959458726,-18.4764201577766,0.4058866642315548,0.013226773823250992,139,29.83387602662011,1.0,-15.778031308223587,11.963902669101083,0.0,0.0,0.0,-21.591153504077248,0.006932416537160174,-21.83148902876649,0.43847067131259576,0.024832308991955987,139,29.715744896758373,1.0,-19.155658637511284,8.561083282651282,0.0,0.014388489208633094,0.15827338129496402,-2.6555852684817935,1.0094129073842986,0.7221930186224341,-2.6761922588644396,-3.3983852774868737,-1.666779351480141,-17.98981016074328,-1.9345639918538282,-0.9251510844695296,-0.20295806584709553,-3.601343343333969,0.28817222341514603,4.3223646199619346,2.0884967532047414,-0.08602668147395746,3.3064599268036914,0.023396436134826892,3.1160593893971305,0.044938822363803865,3.1689777035894338,0.06370487975073758,3.225812372456205,0.04000076120924323,3.132721741358373,-0.08367578464459013,3.2978230806233135,-0.007578395939912497,6,ok
162,22,0.3072359700729527,0,-18.329718471075548,0.014690215030396489,-18.99638763607224,0.5854254100138009,0.17028377606715828,71,35.211157516694406,1.0,-16.816012053031876,9.311420466263897,0.0,0.014084507042253521,0.056338028169014086,-16.024398062166743,0.024978145655297056,-16.440773105865382,0.531417126440509,0.0827960458534649,71,28.735304819026464,1.0,-13.414485604526952,14.348659046705237,0.0,0.0,0.0,-19.413173540997445,0.011446761810155193,-19.992565865459408,0.491729193867689,0.05287796340684148,71,28.65915830370406,1.0,-16.789555664147283,11.1849656176798,0.0,0.0,0.014084507042253521,-19.085605835673146,0.012343531123585475,-19.23442931590437,0.47236017563371857,0.04641616058692288,71,31.49435422118281,1.0,-16.957824661941626,10.38871113344878,0.0,0.0,0.028169014084507043,-17.623758063853497,0.017283201512788803,-17.69597880690135,0.39116175108525586,0.003017058669473993,71,29.836621781470072,1.0,-15.209495582221539,12.532438395103132,0.0,0.0,0.0,-19.998690666132024,0.010003015307158651,-20.486623412490403,0.46833681552176,0.04811200762447054,71,29.713402654083684,1.0,-17.562775208548132,10.153966711614434,0.0,0.0,0.056338028169014086,-3.388775478830702,0.3275677053242987,1.4618477718196488,-0.9130848304588781,-2.374932602278527,-0.5855171251345794,-17.177058266621145,-2.2361152743762993,-1.9085475690520006,-0.44669979723235187,-2.8216323995108787,0.3299707621129274,3.9742926039652815,2.4194679203325173,-0.027553281802182947,3.4227914118881904,0.1906620994422985,3.058679773593106,0.053784678909174044,3.048776183862649,-0.003763967107805133,3.2303142912284346,0.09502434786901137,3.25665412353469,0.08884020613273957,3.2974277421385674,0.047647101687501525,6,ok
163,22,0.9803479622418221,0,-15.067947475521105,0.03113187316754952,-15.383050750109831,0.5023292620304868,0.09150365671885585,297,35.21315204093753,1.0,-13.554561049633495,12.572871469662278,0.0,0.0,0.003367003367003367,-13.933705430968782,0.0404230851926198,-14.379853278652956,0.5782147302989527,0.12664146998864734,297,28.737440256960063,1.0,-11.324156306216654,16.438988345015535,0.0,0.0,0.003367003367003367,-13.88038774045453,0.04092241223487589,-14.277058107879245,0.5132020590933964,0.07117385468928017,297,28.66132049046783,1.0,-11.257117949643016,16.71740333218407,0.0,0.0,0.003367003367003367,-14.548493211773678,0.03508735887129299,-14.763444744583252,0.46894752876454365,0.04366790660119868,297,31.49647786561086,1.0,-12.421085072869412,14.925450722520994,0.0,0.0,0.0,-16.126012235043376,0.024400502852531092,-16.632688089287853,0.5017828690535973,0.08894585918244835,297,29.835610065395983,1.0,-13.711583534384745,14.030350442939925,0.0,0.0,0.0,-17.209726446987418,0.01901198028640113,-17.720492272094667,0.5094509605250371,0.08266764960523765,297,29.715555383701517,1.0,-14.774148339508157,12.942593580654409,0.0,0.0,0.003367003367003367,0.053317690514251836,-0.6681054713191479,-1.5775190232696978,-2.6612332352137393,-1.0837142119440415,-3.329338706532887,-14.500826453244944,0.6204387127904134,-0.047666758528734476,-1.6251857817984323,-2.708899993742474,0.2523545923162787,3.329338706532887,5.802864566259164,-0.08894179023368635,3.4437711674665517,0.10314212912066578,3.341909536423601,0.19594127931322314,3.2205957766238624,0.05572475566014745,3.3452892660003157,0.10237832414726977,3.310288924823104,0.038982452905668374,3.4535555986328745,0.08529173762057063,6,ok
164,22,0.906192737167293,0,-18.20507196537672,0.015117946477478434,-18.988030393234418,0.8437861794759923,0.4921147826737917,290,35.21111252883385,1.0,-16.691419173400057,9.436013345895716,0.0,0.013793103448275862,0.13448275862068965,-16.05613311726514,0.024796288935788748,-17.046200611785867,0.7746587594169257,0.3510388396425079,290,28.735146943454083,1.0,-13.446251339320007,14.316893311912182,0.0,0.0,0.0,-17.93195385624123,0.01609921181526292,-19.129965888361674,0.963221463055797,0.6345123321421478,290,28.658978330677954,1.0,-15.308405061447452,12.666116220379632,0.0,0.0,0.017241379310344827,-18.16911156088945,0.015243645621752688,-19.38255882520757,1.0228964872438377,0.7506803686449262,290,31.494231125404095,1.0,-16.04142604572428,11.305109749666126,0.0,0.0034482758620689655,0.027586206896551724,-18.842892916245518,0.013053011131505,-19.1934454151851,0.46888675914096545,0.06116842250826293,290,29.838358135881094,1.0,-16.428997272565802,11.312936704758869,0.0,0.0034482758620689655,0.02413793103448276,-20.206930038199257,0.009534699192816585,-21.176384258474844,0.8729733356256048,0.5146396564953817,290,29.713198346105116,1.0,-17.771066395951657,9.945675524210909,0.0,0.010344827586206896,0.07931034482758621,-1.8758207389760884,-0.23715770464822228,-0.6737813553560663,-2.0378184773098056,-1.3640371219537393,-2.274976181958028,-17.130602541320933,-0.8013513149202964,-1.0385090195685187,-1.712290374924585,-3.0763274968783243,0.2958179899594401,4.150796920934116,2.7292895006224644,-0.0673162542251062,3.431253189862219,0.09243250642288503,3.26340878363988,0.11979177989296064,3.2839807955221865,0.12098198278964034,3.3703931468486408,0.12927591423365614,3.2571280337533093,-0.012453537320394226,3.4300239051700445,0.06373479304736884,6,ok
165,22,0.7514389364106688,0,-19.702407750190126,0.010709254142530888,-20.114331268179278,0.44179937219343207,0.04169488433393487,238,35.206650116864374,1.0,-18.18799273874813,7.939439780547644,0.0,0.012605042016806723,0.19327731092436976,-17.405140946523257,0.01817548068185501,-17.745014934755336,0.44796055174393,0.01378279270659677,238,28.730186189923966,1.0,-14.794304998656429,12.96883965257576,0.0,0.0,0.0,-19.62630263685525,0.010898575479724296,-20.02276651389598,0.5309171811083824,0.08685657750069953,238,28.653930912498666,1.0,-17.001759078558138,10.972762203268946,0.0,0.004201680672268907,0.04201680672268908,-19.022868055312053,0.012523138810520475,-19.623979790744986,0.5184876970627098,0.08551834347880627,238,31.489358525316256,1.0,-16.89426884453282,10.452266950857585,0.0,0.0,0.01680672268907563,-18.523028443893278,0.014050673938477646,-18.69838438011161,0.4205753109225562,0.02378718535760882,238,29.842974927245066,1.0,-16.109894891306382,11.632039086018288,0.0,0.004201680672268907,0.01680672268907563,-20.901954886341535,0.008124647197360564,-21.269976165836436,0.45843495337265255,0.0402239010282226,238,29.708141631438952,1.0,-18.465098203898506,9.25164371626406,0.0,0.004201680672268907,0.10084033613445378,-2.221161690331993,0.6034345815431976,0.49983961141877487,-1.8790868310294826,-2.3789264424482575,-1.275652249486285,-18.55377434835669,-1.0725282884985603,-0.4690937069553627,0.030745904463412188,-2.3481805379848453,0.2536499631802049,3.496813939818278,2.0722935275329246,-0.06041430572667137,3.2501533640496563,-0.07368487712815552,3.0426251105851367,-0.0815114705784783,3.073255240243096,-0.0742320975995332,3.138807889973143,-0.08744824154058817,3.1833252393221554,-0.07196531663916961,3.3248264899099444,-0.025101585387125258,6,ok
166,22,1.1973765742523796,0,-19.675440572759754,0.010775959307545099,-20.055504954436493,0.4285814091497785,0.03166770894856352,403,35.20253052250032,1.0,-18.160348963627023,7.967083555668751,0.0,0.004962779156327543,0.18610421836228289,-17.039117936301903,0.019773712087071342,-17.449591559138106,0.47443571742038626,0.0344022849444674,403,28.725523842179747,1.0,-14.427436944479343,13.335707706752846,0.0,0.0,0.0,-19.77950411577813,0.010520819953305383,-20.332604538220707,0.5012108296205534,0.060860363724899,403,28.64919505817423,1.0,-17.1541086132878,10.820412668539284,0.0,0.0,0.017369727047146403,-19.05612926528547,0.012427594478614166,-19.425435345525994,0.4686384706872768,0.04342000169939508,403,31.484821054539076,1.0,-16.926746239985185,10.41978955540522,0.0,0.0024813895781637717,0.02481389578163772,-18.16915758059674,0.015243484094396936,-18.47639652017723,0.4248084352082828,0.02690027118577154,403,29.848168129364847,1.0,-15.756922942292924,11.985011035031746,0.0,0.0,0.004962779156327543,-20.954928011692697,0.008026148648424162,-21.231116749703773,0.4464913480295419,0.03093355790114538,403,29.703384754379687,1.0,-18.51725261863005,9.199489301532516,0.0,0.009925558312655087,0.10669975186104218,-2.7403861794762285,0.7233748504926609,0.8869716846887314,-1.898798746407227,-2.7857704310959583,-1.175423895914566,-18.35727925453083,-1.422224861247301,-0.69885001075464,0.1881216739340914,-2.597648757161867,0.29731306915634464,3.9158100753907945,2.1195282519369782,-0.06048313718383175,3.2982609873959614,-0.06550808373519068,3.132309727262501,-0.04374558837812614,3.0827022476369588,-0.1061258846731703,3.1743754828371844,-0.09148808320793478,3.1970004727474786,-0.09637813884270319,3.3729504806512733,-0.020582620311166977,6,ok
